Tank,Date (on photo),Photo,snail index,Length,Width,Ratio,Day,Week,Comment
9,6/4/2019,,4,16.2,14.8,1.094594595,34,5,
9,6/4/2019,,5,15.5,12.8,1.2109375,34,5,
9,6/4/2019,,6,16.5,14,1.178571429,34,5,
9,6/4/2019,,7,16.3,13.6,1.198529412,34,5,
9,6/4/2019,,8,17.1,14.3,1.195804196,34,5,
9,6/4/2019,,9,15.2,12.4,1.225806452,34,5,
9,6/4/2019,,10,19.2,16.6,1.156626506,34,5,
9,6/4/2019,,11,14.3,11.8,1.211864407,34,5,
9,6/4/2019,,12,15.9,13.5,1.177777778,34,5,
9,6/4/2019,,13,16.3,13.5,1.207407407,34,5,
9,6/4/2019,,14,16.3,13.4,1.21641791,34,5,
9,6/4/2019,,15,18.2,14.9,1.22147651,34,5,
9,6/4/2019,,16,17.6,14.8,1.189189189,34,5,
9,6/4/2019,,17,15,12.9,1.162790698,34,5,
9,6/4/2019,,18,17.4,14.5,1.2,34,5,
9,6/4/2019,,19,13.7,11.2,1.223214286,34,5,
9,6/4/2019,,20,15.9,13.3,1.195488722,34,5,
9,6/4/2019,,21,16.4,13.8,1.188405797,34,5,
9,6/4/2019,,22,15.4,12.5,1.232,34,5,
9,6/4/2019,,23,18.1,15.6,1.16025641,34,5,
9,6/4/2019,,24,2.2,1.7,1.294117647,34,5,
9,6/4/2019,,25,2.7,2.1,1.285714286,34,5,
9,6/4/2019,,26,2.4,1.9,1.263157895,34,5,
9,6/4/2019,,27,2.2,1.7,1.294117647,34,5,
9,6/4/2019,,28,3.1,2.2,1.409090909,34,5,
9,6/4/2019,,29,2.9,2.3,1.260869565,34,5,
9,6/4/2019,,30,2.6,1.8,1.444444444,34,5,
9,6/4/2019,,31,1.9,1.4,1.357142857,34,5,
9,6/4/2019,,32,2,1.4,1.428571429,34,5,
9,6/4/2019,,33,1.8,1.6,1.125,34,5,
9,6/4/2019,,34,2.4,1.8,1.333333333,34,5,
9,6/4/2019,,35,2,1.5,1.333333333,34,5,
9,6/4/2019,,36,3.6,3.3,1.090909091,34,5,
9,6/4/2019,,37,2.3,2,1.15,34,5,
9,6/4/2019,,38,2.5,1,2.5,34,5,
9,6/4/2019,,39,3.8,2.1,1.80952381,34,5,
9,6/4/2019,,40,2.7,2.2,1.227272727,34,5,
9,6/4/2019,,41,2.9,2.3,1.260869565,34,5,
9,6/4/2019,,42,2.1,1.7,1.235294118,34,5,
9,6/4/2019,,43,1.9,1.8,1.055555556,34,5,
9,6/4/2019,,44,2,1.6,1.25,34,5,
9,6/4/2019,,45,2.1,1.7,1.235294118,34,5,
9,6/4/2019,,46,2.7,2,1.35,34,5,
9,6/4/2019,,47,2.1,1.7,1.235294118,34,5,
9,6/4/2019,,48,2.7,2.3,1.173913043,34,5,
9,6/4/2019,,49,2,1.7,1.176470588,34,5,
9,6/4/2019,,50,2.3,1.8,1.277777778,34,5,
9,6/4/2019,,51,2.1,1.7,1.235294118,34,5,
9,6/4/2019,,52,2.2,1.9,1.157894737,34,5,
9,6/4/2019,,53,3,2.5,1.2,34,5,
9,6/4/2019,,54,2.7,2.4,1.125,34,5,
9,6/4/2019,,55,2.3,1.9,1.210526316,34,5,
9,6/4/2019,,56,1.9,1.4,1.357142857,34,5,
9,6/4/2019,,57,2.6,1.6,1.625,34,5,
9,6/4/2019,,58,2.1,1.9,1.105263158,34,5,
9,6/4/2019,,59,2.6,1.9,1.368421053,34,5,
9,6/4/2019,,60,3,2.2,1.363636364,34,5,
9,6/4/2019,,61,2.4,1.9,1.263157895,34,5,
9,6/4/2019,,62,2,1.6,1.25,34,5,
9,6/4/2019,,63,2.8,2.1,1.333333333,34,5,
9,6/4/2019,,64,1.9,1.6,1.1875,34,5,
9,6/4/2019,,65,1.8,1.2,1.5,34,5,
9,6/4/2019,,66,1.7,1.4,1.214285714,34,5,
9,6/4/2019,,67,1.7,1.1,1.545454545,34,5,
9,6/4/2019,,68,1.5,1.2,1.25,34,5,
9,6/4/2019,,69,1.4,1,1.4,34,5,
9,6/4/2019,,70,1.3,1.2,1.083333333,34,5,
9,6/4/2019,,71,1.2,0.9,1.333333333,34,5,
9,6/4/2019,,72,1.6,1.4,1.142857143,34,5,
9,6/4/2019,,73,1.5,1,1.5,34,5,
9,6/4/2019,,74,1.4,1,1.4,34,5,
9,6/4/2019,,75,1.7,1.4,1.214285714,34,5,
9,6/4/2019,,76,1.7,1.1,1.545454545,34,5,
9,6/4/2019,,77,1.4,1.3,1.076923077,34,5,
9,6/4/2019,,78,0.9,0.8,1.125,34,5,
9,6/4/2019,,79,1.3,1.1,1.181818182,34,5,
9,6/4/2019,,80,1.9,1.3,1.461538462,34,5,
9,6/4/2019,,81,1.5,1.4,1.071428571,34,5,
9,6/4/2019,,82,1.8,1.2,1.5,34,5,
9,6/4/2019,,83,1.3,1.1,1.181818182,34,5,
9,6/4/2019,,84,1.7,1.5,1.133333333,34,5,
9,6/4/2019,,85,1.5,1.3,1.153846154,34,5,
9,6/4/2019,,86,1.3,1,1.3,34,5,
9,6/4/2019,,87,1.1,1.1,1,34,5,
9,6/4/2019,,88,1.3,1.1,1.181818182,34,5,
9,6/4/2019,,89,1.4,1,1.4,34,5,
9,6/4/2019,,90,1.7,1.4,1.214285714,34,5,
9,6/4/2019,,91,1.7,1.4,1.214285714,34,5,
9,6/4/2019,,92,2,1.2,1.666666667,34,5,
9,6/4/2019,,93,1.8,1.2,1.5,34,5,
9,6/4/2019,,94,1.1,0.9,1.222222222,34,5,
9,6/4/2019,,95,1.6,1.2,1.333333333,34,5,
9,6/4/2019,,96,1.2,0.9,1.333333333,34,5,
9,6/4/2019,,97,1.2,0.9,1.333333333,34,5,
9,6/4/2019,,98,1.7,1.1,1.545454545,34,5,
9,6/4/2019,,99,1.4,1.2,1.166666667,34,5,
9,6/4/2019,,100,1.8,1.4,1.285714286,34,5,
9,6/4/2019,,101,1,0.9,1.111111111,34,5,
9,6/4/2019,,102,1.3,1,1.3,34,5,
9,6/4/2019,,103,1.4,1,1.4,34,5,
9,6/4/2019,,104,1,0.8,1.25,34,5,
9,6/4/2019,,105,1.4,1.1,1.272727273,34,5,
9,6/4/2019,,106,1.6,0.9,1.777777778,34,5,
9,6/11/2019,DSC02404,1,19.8,16,128.1,41,6,
9,6/11/2019,DSC02404,2,15.8,13.3,112.5,41,6,
9,6/11/2019,DSC02404,3,15.8,12.5,26.5,41,6,
9,6/11/2019,DSC02404,4,17.2,13.5,78.8,41,6,
9,6/11/2019,DSC02404,5,2.9,2.2,168.3,41,6,
9,6/11/2019,DSC02404,6,3.1,2.4,119.2,41,6,
9,6/11/2019,DSC02404,7,16.8,13.3,38,41,6,
9,6/11/2019,DSC02404,8,16,14.5,130.9,41,6,
9,6/11/2019,DSC02404,9,2.8,2.3,78.2,41,6,
9,6/11/2019,DSC02404,10,2.6,1.9,62.2,41,6,
9,6/11/2019,DSC02404,11,20.3,16.3,117.8,41,6,
9,6/11/2019,DSC02404,12,17.2,14.4,22.5,41,6,
9,6/11/2019,DSC02404,13,15.2,11.9,68.3,41,6,
9,6/11/2019,DSC02404,14,15.8,13.7,86.5,41,6,
9,6/11/2019,DSC02404,15,17.8,14.7,46.7,41,6,
9,6/11/2019,DSC02404,16,2.4,2.1,140.1,41,6,
9,6/11/2019,DSC02404,17,3,1.9,113.5,41,6,
9,6/11/2019,DSC02404,18,17.7,14.9,119.1,41,6,
9,6/11/2019,DSC02404,19,16.6,14.1,108.3,41,6,
9,6/11/2019,DSC02404,20,3.9,2,39.2,41,6,
9,6/11/2019,DSC02404,21,3.7,3.3,142,41,6,
9,6/11/2019,DSC02404,22,19,14.7,71.6,41,6,
9,6/11/2019,DSC02404,23,15.2,12.6,74.7,41,6,
9,6/11/2019,DSC02404,24,21,16.9,92.8,41,6,
9,6/11/2019,DSC02404,25,3.1,2.4,74.9,41,6,
9,6/11/2019,DSC02404,26,2.8,2,122.1,41,6,
9,6/11/2019,DSC02404,27,3.5,2.9,152,41,6,
9,6/11/2019,DSC02404,28,18.1,13.8,42.7,41,6,
9,6/11/2019,DSC02404,29,18.5,14.6,130.4,41,6,
9,6/11/2019,DSC02404,30,2.7,2.3,4.8,41,6,
9,6/11/2019,DSC02404,31,2.4,1.7,138.3,41,6,
9,6/11/2019,DSC02404,32,4.6,4,33.8,41,6,
9,6/11/2019,DSC02404,33,3.1,2.1,155.6,41,6,
9,6/11/2019,DSC02404,34,1.8,1.5,52.6,41,6,
9,6/11/2019,DSC02404,35,2.5,2.2,54.9,41,6,
9,6/11/2019,DSC02404,36,16.8,13.4,104.8,41,6,
9,6/11/2019,DSC02404,37,17.3,16.2,155.5,41,6,
9,6/11/2019,DSC02404,38,2.2,1.8,142.2,41,6,
9,6/11/2019,DSC02404,39,5.3,4.6,19.7,41,6,
9,6/11/2019,DSC02404,40,2.9,2.4,12.9,41,6,
9,6/11/2019,DSC02404,41,3.5,2.7,8.7,41,6,
9,6/11/2019,DSC02404,42,4.6,3.3,13.5,41,6,
9,6/11/2019,DSC02404,43,2.5,2.1,96.2,41,6,
9,6/11/2019,DSC02404,44,20.3,16.3,48.2,41,6,
9,6/11/2019,DSC02404,45,2.8,1.9,173.6,41,6,
9,6/11/2019,DSC02404,46,2.9,2.2,35.1,41,6,
9,6/11/2019,DSC02404,47,19.9,17.1,158.1,41,6,
9,6/11/2019,DSC02404,48,16.3,13.8,7.5,41,6,
9,6/11/2019,DSC02404,49,3.6,2.9,115.4,41,6,
9,6/11/2019,DSC02404,50,2.6,2.1,114.9,41,6,
9,6/11/2019,DSC02404,51,3.5,2.7,70.5,41,6,
9,6/11/2019,DSC02404,52,1.2,0.8,42.1,41,6,
9,6/11/2019,DSC02404,53,1.6,1.1,62.7,41,6,
9,6/18/2019,DSC02478,1,17.8,14.3,1.244755245,48,7,
9,6/18/2019,DSC02478,2,16.3,13.1,1.244274809,48,7,
9,6/18/2019,DSC02478,3,16.8,14.6,1.150684932,48,7,
9,6/18/2019,DSC02478,4,16.5,13.9,1.18705036,48,7,
9,6/18/2019,DSC02478,5,17.4,14.8,1.175675676,48,7,
9,6/18/2019,DSC02478,6,3.1,2.5,1.24,48,7,
9,6/18/2019,DSC02478,7,4.7,3.8,1.236842105,48,7,
9,6/18/2019,DSC02478,8,2.5,2.1,1.19047619,48,7,
9,6/18/2019,DSC02478,9,14.9,11.9,1.25210084,48,7,
9,6/18/2019,DSC02478,10,2.7,2.2,1.227272727,48,7,
9,6/18/2019,DSC02478,11,2.9,2.3,1.260869565,48,7,
9,6/18/2019,DSC02478,12,17.8,14.9,1.194630872,48,7,
9,6/18/2019,DSC02478,13,14.8,12.7,1.165354331,48,7,
9,6/18/2019,DSC02478,14,3.5,2.7,1.296296296,48,7,
9,6/18/2019,DSC02478,15,15.5,12.9,1.201550388,48,7,
9,6/18/2019,DSC02478,16,15.2,13.2,1.151515152,48,7,
9,6/18/2019,DSC02478,17,5.7,4.6,1.239130435,48,7,
9,6/18/2019,DSC02478,18,17.9,14.7,1.217687075,48,7,
9,6/18/2019,DSC02478,19,16.7,13.8,1.210144928,48,7,
9,6/18/2019,DSC02478,20,15.6,12.9,1.209302326,48,7,
9,6/18/2019,DSC02478,21,3,1.9,1.578947368,48,7,
9,6/18/2019,DSC02478,22,2.9,2.1,1.380952381,48,7,
9,6/18/2019,DSC02478,23,16.3,13.1,1.244274809,48,7,
9,6/18/2019,DSC02478,24,17.1,13.5,1.266666667,48,7,
9,6/18/2019,DSC02478,25,16.6,13.9,1.194244604,48,7,
9,6/18/2019,DSC02478,26,3.4,2.7,1.259259259,48,7,
9,6/18/2019,DSC02478,27,2.4,2.1,1.142857143,48,7,
9,6/18/2019,DSC02478,28,16.4,13.7,1.197080292,48,7,
9,6/18/2019,DSC02478,29,18.4,15.7,1.171974522,48,7,
9,6/18/2019,DSC02478,30,16.7,13.9,1.201438849,48,7,
9,6/18/2019,DSC02478,31,19.8,16.3,1.214723926,48,7,
9,6/18/2019,DSC02478,32,18.7,15.7,1.191082803,48,7,
9,6/18/2019,DSC02478,33,2.5,2,1.25,48,7,
9,6/18/2019,DSC02478,34,15.5,13.6,1.139705882,48,7,
9,6/18/2019,DSC02478,35,2,1.7,1.176470588,48,7,
9,6/18/2019,DSC02478,36,3.3,2.3,1.434782609,48,7,
9,6/18/2019,DSC02478,37,16.3,13.7,1.189781022,48,7,
9,6/18/2019,DSC02478,38,4.5,2.9,1.551724138,48,7,
9,6/18/2019,DSC02478,39,4.5,4.1,1.097560976,48,7,
9,6/18/2019,DSC02478,40,2.4,1.9,1.263157895,48,7,
9,6/18/2019,DSC02478,41,2.9,2.5,1.16,48,7,
9,6/18/2019,DSC02478,42,4.3,3.9,1.102564103,48,7,
9,6/25/2019,DSC02512,1,14.72,,#DIV/0!,55,8,
9,6/25/2019,DSC02512,2,14.76,,#DIV/0!,55,8,
9,6/25/2019,DSC02512,3,15.98,,#DIV/0!,55,8,
9,6/25/2019,DSC02512,4,15.95,,#DIV/0!,55,8,
9,6/25/2019,DSC02512,5,15.44,,#DIV/0!,55,8,
9,6/25/2019,DSC02512,6,15.99,,#DIV/0!,55,8,
9,6/25/2019,DSC02512,7,16.48,,#DIV/0!,55,8,
9,6/25/2019,DSC02512,8,18.12,,#DIV/0!,55,8,
9,6/25/2019,DSC02512,9,17.45,,#DIV/0!,55,8,
9,6/25/2019,DSC02512,10,17.34,,#DIV/0!,55,8,
9,6/25/2019,DSC02512,11,14.83,,#DIV/0!,55,8,
9,6/25/2019,DSC02512,12,16.34,,#DIV/0!,55,8,
9,6/25/2019,DSC02512,13,15.61,,#DIV/0!,55,8,
9,6/25/2019,DSC02512,14,17.25,,#DIV/0!,55,8,
9,6/25/2019,DSC02512,15,3.13,,#DIV/0!,55,8,
9,6/25/2019,DSC02512,16,3,,#DIV/0!,55,8,
9,6/25/2019,DSC02512,17,3.1,,#DIV/0!,55,8,
9,6/25/2019,DSC02512,18,5.11,,#DIV/0!,55,8,
9,6/25/2019,DSC02512,19,3.92,,#DIV/0!,55,8,
9,6/25/2019,DSC02512,20,3.66,,#DIV/0!,55,8,
9,6/25/2019,DSC02512,21,4.6,,#DIV/0!,55,8,
9,6/25/2019,DSC02512,22,16.07,,#DIV/0!,55,8,
9,6/25/2019,DSC02512,23,15.15,,#DIV/0!,55,8,
9,6/25/2019,DSC02512,24,17.38,,#DIV/0!,55,8,
9,6/25/2019,DSC02512,25,15.07,,#DIV/0!,55,8,
9,6/25/2019,DSC02512,26,3.52,,#DIV/0!,55,8,
9,6/25/2019,DSC02512,27,4.76,,#DIV/0!,55,8,
9,6/25/2019,DSC02512,28,3.93,,#DIV/0!,55,8,
9,6/25/2019,DSC02512,29,17.28,,#DIV/0!,55,8,
9,6/25/2019,DSC02512,30,14.97,,#DIV/0!,55,8,
9,6/25/2019,DSC02512,31,16.91,,#DIV/0!,55,8,
9,6/25/2019,DSC02512,32,19.06,,#DIV/0!,55,8,
9,6/25/2019,DSC02512,33,4.34,,#DIV/0!,55,8,
9,6/25/2019,DSC02512,34,6.4,,#DIV/0!,55,8,
9,6/25/2019,DSC02512,35,3.87,,#DIV/0!,55,8,
9,7/2/2019,DSC02578.JPG,1,15.8,,#DIV/0!,62,9,
9,7/2/2019,DSC02578.JPG,2,18,,#DIV/0!,62,9,
9,7/2/2019,DSC02578.JPG,3,18.1,,#DIV/0!,62,9,
9,7/2/2019,DSC02578.JPG,4,16.1,,#DIV/0!,62,9,
9,7/2/2019,DSC02578.JPG,5,15.3,,#DIV/0!,62,9,
9,7/2/2019,DSC02578.JPG,6,17,,#DIV/0!,62,9,
9,7/2/2019,DSC02578.JPG,7,18.7,,#DIV/0!,62,9,
9,7/2/2019,DSC02578.JPG,8,16,,#DIV/0!,62,9,
9,7/2/2019,DSC02578.JPG,9,14.8,,#DIV/0!,62,9,
9,7/2/2019,DSC02578.JPG,10,16.7,,#DIV/0!,62,9,
9,7/2/2019,DSC02578.JPG,11,16.5,,#DIV/0!,62,9,
9,7/2/2019,DSC02578.JPG,12,16.4,,#DIV/0!,62,9,
9,7/2/2019,DSC02578.JPG,13,17.3,,#DIV/0!,62,9,
9,7/2/2019,DSC02578.JPG,14,17.4,,#DIV/0!,62,9,
9,7/2/2019,DSC02578.JPG,15,15.5,,#DIV/0!,62,9,
9,7/2/2019,DSC02578.JPG,16,15.9,,#DIV/0!,62,9,
9,7/2/2019,DSC02578.JPG,17,16.4,,#DIV/0!,62,9,
9,7/2/2019,DSC02578.JPG,18,16.8,,#DIV/0!,62,9,
9,7/2/2019,DSC02578.JPG,19,16.8,,#DIV/0!,62,9,
9,7/2/2019,DSC02578.JPG,20,16.4,,#DIV/0!,62,9,
9,7/2/2019,DSC02578.JPG,21,18.7,,#DIV/0!,62,9,
9,7/2/2019,DSC02578.JPG,22,16.1,,#DIV/0!,62,9,
9,7/2/2019,DSC02578.JPG,23,4.7,,#DIV/0!,62,9,
9,7/2/2019,DSC02578.JPG,24,3.3,,#DIV/0!,62,9,
9,7/2/2019,DSC02578.JPG,25,5.6,,#DIV/0!,62,9,
9,7/2/2019,DSC02578.JPG,26,6.4,,#DIV/0!,62,9,
9,7/2/2019,DSC02578.JPG,27,4.5,,#DIV/0!,62,9,
9,7/2/2019,DSC02578.JPG,28,3.8,,#DIV/0!,62,9,
9,7/2/2019,DSC02578.JPG,29,4.7,,#DIV/0!,62,9,
9,7/2/2019,DSC02578.JPG,30,5.5,,#DIV/0!,62,9,
9,7/2/2019,DSC02578.JPG,31,3.6,,#DIV/0!,62,9,
9,7/2/2019,DSC02578.JPG,32,4.5,,#DIV/0!,62,9,
9,7/2/2019,DSC02578.JPG,33,4.7,,#DIV/0!,62,9,
9,7/2/2019,DSC02578.JPG,34,4.3,,#DIV/0!,62,9,
9,7/2/2019,DSC02578.JPG,35,3.4,,#DIV/0!,62,9,
9,7/2/2019,DSC02578.JPG,36,3.5,,#DIV/0!,62,9,
9,7/2/2019,DSC02578.JPG,37,4.4,,#DIV/0!,62,9,
9,7/2/2019,DSC02578.JPG,38,4.2,,#DIV/0!,62,9,
9,7/2/2019,DSC02578.JPG,39,4.3,,#DIV/0!,62,9,
9,7/2/2019,DSC02578.JPG,40,3.4,,#DIV/0!,62,9,
9,7/2/2019,DSC02578.JPG,41,4.6,,#DIV/0!,62,9,
9,7/9/2019,DSC02616.JPG,1,15,,#DIV/0!,69,10,
9,7/9/2019,DSC02616.JPG,2,3.4,,#DIV/0!,69,10,
9,7/9/2019,DSC02616.JPG,3,2.9,,#DIV/0!,69,10,
9,7/9/2019,DSC02616.JPG,4,2.9,,#DIV/0!,69,10,
9,7/9/2019,DSC02616.JPG,5,2.8,,#DIV/0!,69,10,
9,7/9/2019,DSC02616.JPG,6,2.9,,#DIV/0!,69,10,
9,7/9/2019,DSC02616.JPG,7,3.5,,#DIV/0!,69,10,
9,7/9/2019,DSC02616.JPG,8,4,,#DIV/0!,69,10,
9,7/9/2019,DSC02616.JPG,9,2.9,,#DIV/0!,69,10,
9,7/9/2019,DSC02616.JPG,10,3.2,,#DIV/0!,69,10,
9,7/9/2019,DSC02616.JPG,11,2.9,,#DIV/0!,69,10,
9,7/9/2019,DSC02616.JPG,12,3.5,,#DIV/0!,69,10,
9,7/9/2019,DSC02616.JPG,13,16.1,,#DIV/0!,69,10,
9,7/9/2019,DSC02616.JPG,14,16.7,,#DIV/0!,69,10,
9,7/9/2019,DSC02616.JPG,15,3.4,,#DIV/0!,69,10,
9,7/9/2019,DSC02616.JPG,16,3.3,,#DIV/0!,69,10,
9,7/9/2019,DSC02616.JPG,17,2.4,,#DIV/0!,69,10,
9,7/9/2019,DSC02616.JPG,18,4.5,,#DIV/0!,69,10,
9,7/9/2019,DSC02616.JPG,19,1.9,,#DIV/0!,69,10,
9,7/9/2019,DSC02616.JPG,20,3.1,,#DIV/0!,69,10,
9,7/9/2019,DSC02616.JPG,21,2.4,,#DIV/0!,69,10,
9,7/9/2019,DSC02616.JPG,22,3.1,,#DIV/0!,69,10,
9,7/9/2019,DSC02616.JPG,23,3.3,,#DIV/0!,69,10,
9,7/9/2019,DSC02616.JPG,24,3.8,,#DIV/0!,69,10,
9,7/9/2019,DSC02616.JPG,25,2.9,,#DIV/0!,69,10,
9,7/9/2019,DSC02616.JPG,26,3,,#DIV/0!,69,10,
9,7/9/2019,DSC02616.JPG,27,4.6,,#DIV/0!,69,10,
9,7/9/2019,DSC02616.JPG,28,4.3,,#DIV/0!,69,10,
9,7/9/2019,DSC02616.JPG,29,2.7,,#DIV/0!,69,10,
9,7/9/2019,DSC02616.JPG,30,2.9,,#DIV/0!,69,10,
9,7/9/2019,DSC02616.JPG,31,2.9,,#DIV/0!,69,10,
9,7/9/2019,DSC02616.JPG,32,4,,#DIV/0!,69,10,
9,7/9/2019,DSC02616.JPG,33,15.2,,#DIV/0!,69,10,
9,7/9/2019,DSC02616.JPG,34,17.1,,#DIV/0!,69,10,
9,7/9/2019,DSC02616.JPG,35,3,,#DIV/0!,69,10,
9,7/9/2019,DSC02616.JPG,36,2.6,,#DIV/0!,69,10,
9,7/9/2019,DSC02616.JPG,37,3.1,,#DIV/0!,69,10,
9,7/9/2019,DSC02616.JPG,38,5.8,,#DIV/0!,69,10,
9,7/9/2019,DSC02616.JPG,39,3.2,,#DIV/0!,69,10,
9,7/9/2019,DSC02616.JPG,40,18,,#DIV/0!,69,10,
9,7/9/2019,DSC02616.JPG,41,15.7,,#DIV/0!,69,10,
9,7/9/2019,DSC02616.JPG,42,16.3,,#DIV/0!,69,10,
9,7/9/2019,DSC02616.JPG,43,16.9,,#DIV/0!,69,10,
9,7/9/2019,DSC02616.JPG,44,7.4,,#DIV/0!,69,10,
9,7/9/2019,DSC02616.JPG,45,17,,#DIV/0!,69,10,
9,7/9/2019,DSC02616.JPG,46,17.2,,#DIV/0!,69,10,
9,7/9/2019,DSC02616.JPG,47,16.3,,#DIV/0!,69,10,
9,7/9/2019,DSC02616.JPG,48,5.3,,#DIV/0!,69,10,
9,7/9/2019,DSC02616.JPG,49,4.8,,#DIV/0!,69,10,
9,7/9/2019,DSC02616.JPG,50,5.5,,#DIV/0!,69,10,
9,7/9/2019,DSC02616.JPG,51,3.9,,#DIV/0!,69,10,
9,7/9/2019,DSC02616.JPG,52,4.4,,#DIV/0!,69,10,
9,7/9/2019,DSC02616.JPG,53,16.4,,#DIV/0!,69,10,
9,7/9/2019,DSC02616.JPG,54,15.6,,#DIV/0!,69,10,
9,7/9/2019,DSC02616.JPG,55,18.3,,#DIV/0!,69,10,
9,7/9/2019,DSC02616.JPG,56,2.8,,#DIV/0!,69,10,
9,7/9/2019,DSC02616.JPG,57,18.6,,#DIV/0!,69,10,
9,7/9/2019,DSC02616.JPG,58,17.6,,#DIV/0!,69,10,
9,7/9/2019,DSC02616.JPG,59,14.5,,#DIV/0!,69,10,
9,7/9/2019,DSC02616.JPG,60,4.4,,#DIV/0!,69,10,
9,7/9/2019,DSC02616.JPG,61,4.2,,#DIV/0!,69,10,
9,7/9/2019,DSC02616.JPG,62,16.5,,#DIV/0!,69,10,
9,7/9/2019,DSC02616.JPG,63,14.7,,#DIV/0!,69,10,
9,7/9/2019,DSC02616.JPG,64,3.1,,#DIV/0!,69,10,
9,7/9/2019,DSC02616.JPG,65,5.8,,#DIV/0!,69,10,
9,7/9/2019,DSC02616.JPG,66,17.8,,#DIV/0!,69,10,
9,7/9/2019,DSC02616.JPG,67,4.4,,#DIV/0!,69,10,
9,7/16/2019,DSC02677.JPG,1,16.9,13.5,1.251851852,76,11,
9,7/16/2019,DSC02677.JPG,2,17.6,14.5,1.213793103,76,11,
9,7/16/2019,DSC02677.JPG,3,17.6,15.2,1.157894737,76,11,
9,7/16/2019,DSC02677.JPG,4,16.5,13.2,1.25,76,11,
9,7/16/2019,DSC02677.JPG,5,15.5,12.9,1.201550388,76,11,
9,7/16/2019,DSC02677.JPG,6,14.4,12.4,1.161290323,76,11,
9,7/16/2019,DSC02677.JPG,7,15.5,12.7,1.220472441,76,11,
9,7/16/2019,DSC02677.JPG,8,16.6,14.4,1.152777778,76,11,
9,7/16/2019,DSC02677.JPG,9,16.4,13.5,1.214814815,76,11,
9,7/16/2019,DSC02677.JPG,10,15.5,13.5,1.148148148,76,11,
9,7/16/2019,DSC02677.JPG,11,15.4,12.7,1.212598425,76,11,
9,7/16/2019,DSC02677.JPG,12,16.4,13.8,1.188405797,76,11,
9,7/16/2019,DSC02677.JPG,13,19,15.3,1.241830065,76,11,
9,7/16/2019,DSC02677.JPG,14,17.5,14.2,1.232394366,76,11,
9,7/16/2019,DSC02677.JPG,15,16.6,13.6,1.220588235,76,11,
9,7/16/2019,DSC02677.JPG,16,15.6,13.5,1.155555556,76,11,
9,7/16/2019,DSC02677.JPG,17,17.9,14.4,1.243055556,76,11,
9,7/16/2019,DSC02677.JPG,18,14.9,12,1.241666667,76,11,
9,7/16/2019,DSC02677.JPG,19,15.8,12.2,1.295081967,76,11,
9,7/16/2019,DSC02677.JPG,20,16.3,13.1,1.244274809,76,11,
9,7/16/2019,DSC02677.JPG,21,4.4,3.3,1.333333333,76,11,
9,7/16/2019,DSC02677.JPG,22,4.3,4.1,1.048780488,76,11,
9,7/16/2019,DSC02677.JPG,23,4.1,3.7,1.108108108,76,11,
9,7/16/2019,DSC02677.JPG,24,5.1,4.3,1.186046512,76,11,
9,7/16/2019,DSC02677.JPG,25,4.5,4.3,1.046511628,76,11,
9,7/16/2019,DSC02677.JPG,26,3.4,3.1,1.096774194,76,11,
9,7/16/2019,DSC02677.JPG,27,4.7,3.8,1.236842105,76,11,
9,7/16/2019,DSC02677.JPG,28,3.6,3.3,1.090909091,76,11,
9,7/16/2019,DSC02677.JPG,29,4.1,3.7,1.108108108,76,11,
9,7/16/2019,DSC02677.JPG,30,5,4.5,1.111111111,76,11,
9,7/16/2019,DSC02677.JPG,31,3.9,3.4,1.147058824,76,11,
9,7/16/2019,DSC02677.JPG,32,3.6,3.3,1.090909091,76,11,
9,7/16/2019,DSC02677.JPG,33,3.7,3.3,1.121212121,76,11,
9,7/16/2019,DSC02677.JPG,34,3.1,2.9,1.068965517,76,11,
9,7/16/2019,DSC02677.JPG,35,3.2,2.6,1.230769231,76,11,
9,7/16/2019,DSC02677.JPG,36,3.6,3.1,1.161290323,76,11,
9,7/16/2019,DSC02677.JPG,37,4,3.8,1.052631579,76,11,
9,7/16/2019,DSC02677.JPG,38,4.5,3.5,1.285714286,76,11,
9,7/16/2019,DSC02677.JPG,39,3.5,3,1.166666667,76,11,
9,7/16/2019,DSC02677.JPG,40,4,3.3,1.212121212,76,11,
9,7/16/2019,DSC02677.JPG,41,3.8,2.7,1.407407407,76,11,
9,7/16/2019,DSC02677.JPG,42,4.7,4.1,1.146341463,76,11,
9,7/16/2019,DSC02677.JPG,43,3.5,3,1.166666667,76,11,
9,7/16/2019,DSC02677.JPG,44,14.5,12.1,1.198347107,76,11,
9,7/16/2019,DSC02677.JPG,45,2.9,2.4,1.208333333,76,11,
9,7/16/2019,DSC02677.JPG,46,4.3,3.7,1.162162162,76,11,
9,7/16/2019,DSC02677.JPG,47,4.2,3.9,1.076923077,76,11,
9,7/16/2019,DSC02677.JPG,48,4.8,4,1.2,76,11,
9,7/16/2019,DSC02677.JPG,49,6.3,5.5,1.145454545,76,11,
9,7/16/2019,DSC02677.JPG,50,6.8,4.8,1.416666667,76,11,
9,7/16/2019,DSC02677.JPG,51,3.9,3.4,1.147058824,76,11,
9,7/16/2019,DSC02677.JPG,52,5,4.5,1.111111111,76,11,
9,7/23/2019,DSC02751,1,14.839,,,83,12,
9,7/23/2019,DSC02751,2,5.156,,,83,12,
9,7/23/2019,DSC02751,3,3.659,,,83,12,
